,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
7600,-81.0,,-81.0,-81.0,,,-81.0,-52.04,-81.0
7595,-81.0,,100.0,-81.0,,,,,
1034,,,100.0,-81.0,,,,,
1277,,,100.0,,,,,,
16320,,-52.04,-4.0144,-52.04,,-52.04,-4.0144,-52.04,
16329,,-81.0,-81.0,3.7680000000000007,,-81.0,,-81.0,
16302,,-81.0,-81.0,100.0,,,,-81.0,
17031,,-81.0,,100.0,,,,-81.0,
14844,,,,100.0,,,,-81.0,
3522,,-81.0,-81.0,,-4.0144,-81.0,-81.0,-81.0,
4251,,-52.04,,,100.0,3.7680000000000007,63.8,63.8,
4248,,-81.0,,,-81.0,-81.0,-81.0,,
4329,,-81.0,,,,-81.0,100.0,,
1590,,,,,100.0,-81.0,,,
3254,,-52.04,-52.04,-4.0144,-4.0144,,-4.0144,-33.50560000000001,
3014,,-81.0,-81.0,,-81.0,,100.0,,
3095,,-81.0,-81.0,,,,100.0,,
2366,,100.0,,,,,100.0,,
3343,,-81.0,63.8,-81.0,,,,-81.0,-81.0
3342,,-81.0,100.0,-81.0,,,,-81.0,
5529,,,100.0,-81.0,,,,-81.0,
5526,,,100.0,-81.0,,,,,
5769,,,100.0,,,,,,
5147,,,-81.0,,,100.0,100.0,,
17779,,,,63.8,,63.8,100.0,3.7680000000000007,63.8
17536,,,,,,-81.0,-81.0,-81.0,-81.0
17563,,,,,,,100.0,6.2,6.2
17562,,,,,,,-9.0,-81.0,
17571,,,,,,,,10.0,
3049,,-81.0,-81.0,,-81.0,-81.0,,,-52.04
3048,,-81.0,-81.0,,63.8,-81.0,,,
3777,,-81.0,,,100.0,-81.0,,,
5257,,,6.2,,6.2,,,,6.2
5256,,,-81.0,,-9.0,,,,
5337,,,10.0,,,,,,
4747,,,,-52.04,3.7680000000000007,3.7680000000000007,,3.7680000000000007,63.8
4666,,,,-81.0,,-81.0,,-81.0,-5.960000000000001
4669,,,,-81.0,,-81.0,,,100.0
4642,,,,-81.0,,,,,100.0
16641,,-81.0,-81.0,,-81.0,-81.0,100.0,,
14454,,,-81.0,,-81.0,-81.0,100.0,,
16471,,-81.0,-81.0,-81.0,,-81.0,,,100.0
15742,,-81.0,,-81.0,,-81.0,,,100.0
17929,,,,-81.0,,-81.0,,,100.0
5249,,,6.2,,-81.0,,100.0,,
12045,63.8,,63.8,63.8,63.8,,,100.0,
5224,,,-81.0,,-81.0,-81.0,-52.04,-81.0,-81.0
5225,,,3.7680000000000007,,63.8,63.8,100.0,3.7680000000000007,
5222,,,-81.0,,-81.0,-81.0,-5.960000000000001,,
5231,,,6.2,,6.2,6.2,,,
4502,,,,,-9.0,-9.0,,,
4583,,,,,,10.0,,,
11921,3.7680000000000007,,63.8,100.0,,,63.8,3.7680000000000007,
11192,-81.0,,,-81.0,,,-81.0,-81.0,
17753,,,,100.0,,,100.0,63.8,
3531,,63.8,63.8,,100.0,63.8,,-52.04,
3528,,-81.0,-81.0,,63.8,-81.0,,,
4257,,-81.0,,,100.0,-81.0,,,
13558,,,,63.8,,63.8,,-5.960000000000001,100.0
13561,,,,-81.0,,-81.0,,,6.2
13318,,,,,,-9.0,,,100.0
13345,,,,,,,,,10.0
4086,,-81.0,,-81.0,,-81.0,100.0,,
16228,,-81.0,-81.0,,,-81.0,,,100.0
16255,,-81.0,-81.0,,,,,,100.0
9607,-33.50560000000001,-33.50560000000001,2.21152,,2.21152,-33.50560000000001,,2.21152,2.21152
5209,,,-81.0,,100.0,,,,-81.0
14188,,,-52.04,-33.50560000000001,-4.0144,,40.632000000000005,-4.0144,-52.04
14197,,,-81.0,-52.04,-81.0,,,-81.0,-81.0
13549,,,,-81.0,,,,-81.0,100.0
13546,,,,100.0,,,,,100.0
3227,,-81.0,63.8,-81.0,,,-81.0,-81.0,
2984,,-81.0,100.0,,,,63.8,-81.0,
5171,,,6.2,,,,100.0,-81.0,
5168,,,100.0,,,,-9.0,,
3603,,-81.0,-81.0,,,3.7680000000000007,-81.0,-81.0,
3576,,-81.0,-5.960000000000001,,,,-81.0,-81.0,
2118,,,,,,,100.0,-9.0,
9631,-52.04,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,,,3.7680000000000007
7444,-81.0,,-81.0,,-5.960000000000001,,,,-81.0
7445,-81.0,,63.8,,100.0,,,,
6716,-81.0,,,,-81.0,,,,
9856,-81.0,-81.0,-81.0,-81.0,-81.0,,,,40.632000000000005
10585,-81.0,-81.0,,-81.0,-81.0,,,,100.0
6958,-81.0,,,-81.0,-81.0,,,,-81.0
7039,100.0,,,6.2,,,,,-81.0
6796,-9.0,,,,,,,,-81.0
6929,100.0,,,-81.0,-81.0,-81.0,63.8,,
6686,63.8,,,,-81.0,-81.0,100.0,,
6713,100.0,,,,-81.0,,63.8,,
9058,-81.0,-81.0,,-81.0,,,-52.04,-81.0,-81.0
2507,,100.0,,-81.0,,,,6.2,
2504,,-9.0,,-81.0,,,,,
4691,,,,10.0,,,,,
13518,,,,100.0,-9.0,,,,
14449,,,-52.04,,63.8,40.632000000000005,,63.8,40.632000000000005
14422,,,-52.04,,-52.04,,,-52.04,-52.04
15151,,,,,6.2,,,63.8,6.2
15150,,,,,-81.0,,,-9.0,
15231,,,,,,,,100.0,
3202,,-81.0,-81.0,-81.0,,-81.0,-81.0,,-52.04
5389,,,63.8,63.8,,63.8,63.8,,100.0
5362,,,-81.0,-81.0,,,-81.0,,-81.0
5363,,,-81.0,100.0,,,63.8,,
15769,,-81.0,,-81.0,,,,,100.0
15526,,-81.0,,,,,,,100.0
12027,2.21152,,40.632000000000005,2.21152,40.632000000000005,-33.50560000000001,40.632000000000005,2.21152,
12018,-81.0,,-81.0,-81.0,-81.0,-81.0,,-52.04,
18579,,,63.8,-81.0,-81.0,-81.0,,100.0,
17850,,,,-81.0,-81.0,-81.0,,-81.0,
17853,,,,-81.0,100.0,100.0,,,
11221,63.8,,,63.8,,63.8,100.0,,63.8
11004,-81.0,,,,,,-81.0,,
11013,100.0,,,,,,,,
7681,-33.50560000000001,,40.632000000000005,2.21152,40.632000000000005,,2.21152,-33.50560000000001,2.21152
1128,,,-81.0,-81.0,-81.0,,,-81.0,
1131,,,100.0,63.8,100.0,,,,
9175,63.8,63.8,,-52.04,,,,3.7680000000000007,100.0
8933,-81.0,-81.0,,,,,,-81.0,
2372,,-9.0,,,,,,100.0,
16132,,-81.0,-81.0,,40.632000000000005,,-81.0,-81.0,-81.0
16213,,-81.0,-81.0,,,,-81.0,-81.0,-52.04
14026,,,63.8,,,,63.8,-5.960000000000001,100.0
16369,,3.7680000000000007,63.8,-52.04,63.8,,,,3.7680000000000007
16126,,-81.0,-81.0,,63.8,,,,-81.0
16207,,-81.0,-81.0,,,,,,-81.0
16206,,100.0,-9.0,,,,,,
14214,,,-52.04,-33.50560000000001,-4.0144,-52.04,-4.0144,-4.0144,
14217,,,3.7680000000000007,3.7680000000000007,3.7680000000000007,3.7680000000000007,3.7680000000000007,,
14208,,,-5.960000000000001,-52.04,-5.960000000000001,-5.960000000000001,,,
14451,,,63.8,,6.2,6.2,,,
15153,,,,,10.0,,,,
8383,-33.50560000000001,,,-33.50560000000001,2.21152,2.21152,2.21152,-33.50560000000001,2.21152
8380,-81.0,,,-81.0,40.632000000000005,-81.0,-81.0,,-81.0
8407,-81.0,,,-81.0,100.0,,-81.0,,63.8
8398,-81.0,,,-81.0,-81.0,,,,100.0
8641,-81.0,,,,100.0,,,,100.0
15906,,-81.0,,,-81.0,-81.0,,-81.0,
15933,,-81.0,,,100.0,,,100.0,
8876,-52.04,-5.960000000000001,,,-5.960000000000001,-52.04,,,
15437,,-81.0,,,63.8,-81.0,,,
13250,,,,,100.0,-81.0,,,
11296,-52.04,,,-52.04,-52.04,-52.04,-4.0144,,-4.0144
11323,3.7680000000000007,,,3.7680000000000007,3.7680000000000007,,63.8,,3.7680000000000007
11080,-52.04,,,,-52.04,,-5.960000000000001,,-52.04
17641,,,,,6.2,,63.8,,6.2
17632,,,,,-81.0,,,,-81.0
17633,,,,,100.0,,,,
11056,-52.04,,,,-4.0144,-52.04,-52.04,-52.04,-52.04
11057,3.7680000000000007,,,,63.8,-52.04,63.8,3.7680000000000007,
11072,-81.0,,,,-81.0,,,,
11153,100.0,,,,,,,,
14239,,,-52.04,3.7680000000000007,100.0,,63.8,,63.8
14085,,,10.0,,,,,,
9527,-81.0,-81.0,-81.0,,,100.0,,63.8,
14719,,,,,-81.0,,,-81.0,6.2
14638,,,,,,,,-9.0,100.0
7680,-52.04,,-52.04,-52.04,-4.0144,,-52.04,-52.04,
7923,-81.0,,-81.0,,63.8,,-81.0,-81.0,
7194,63.8,,,,100.0,,-81.0,-81.0,
7197,100.0,,,,63.8,,-81.0,,
7188,-81.0,,,,100.0,,,,
7737,3.7680000000000007,,63.8,3.7680000000000007,,3.7680000000000007,3.7680000000000007,,
7494,-5.960000000000001,,-5.960000000000001,,,-52.04,-52.04,,
7503,-81.0,,63.8,,,-81.0,,,
942,,,100.0,,,-81.0,,,
969,,,100.0,,,,,,
16303,,-81.0,-81.0,100.0,,,,-81.0,-81.0
15574,,-81.0,,100.0,,,,-81.0,-81.0
15575,,-81.0,,100.0,,,,-81.0,
15572,,-81.0,,100.0,,,,,
5701,,,-52.04,,63.8,3.7680000000000007,,3.7680000000000007,63.8
4972,,,,,63.8,-81.0,,-81.0,-81.0
5053,,,,,,-81.0,,-81.0,-81.0
4741,,,,-81.0,63.8,-81.0,-81.0,,-81.0
4749,,,,-81.0,100.0,100.0,,,
11776,40.632000000000005,,-81.0,,-81.0,-81.0,,-81.0,-81.0
17609,,,,,100.0,-81.0,,-81.0,
17606,,,,,100.0,-81.0,,,
5547,,,-81.0,-81.0,,-81.0,-81.0,3.7680000000000007,
5544,,,-81.0,-81.0,,-81.0,-5.960000000000001,,
5787,,,-81.0,,,63.8,100.0,,
5760,,,-81.0,,,,-81.0,,
16153,,3.7680000000000007,-52.04,,63.8,-52.04,,,-52.04
13966,,,-5.960000000000001,,-5.960000000000001,-5.960000000000001,,,-52.04
13993,,,6.2,,6.2,,,,6.2
13992,,,-9.0,,-9.0,,,,
14721,,,,,10.0,,,,
14232,,,-81.0,-81.0,-81.0,,,-5.960000000000001,
14961,,,,6.2,6.2,,,100.0,
6249,,,,-81.0,,,-81.0,-81.0,
15690,,-81.0,,-81.0,-81.0,,,-81.0,
15693,,6.2,,6.2,100.0,,,,
6088,,,,-81.0,,,-81.0,-81.0,-81.0
6097,,,,100.0,,,,63.8,100.0
3226,,-81.0,-81.0,-81.0,,,-81.0,-81.0,-52.04
3955,,-81.0,,-81.0,,,-81.0,-81.0,100.0
3712,,-81.0,,,,,-81.0,-81.0,100.0
5896,,,,,,,-81.0,,100.0
5905,,,,,,,,,100.0
12009,63.8,,100.0,63.8,63.8,,,-52.04,
12006,-81.0,,63.8,-81.0,-81.0,,,,
18567,,,100.0,-81.0,-81.0,,,,
18486,,,100.0,100.0,,,,,
12189,100.0,,63.8,,,63.8,63.8,63.8,
12186,-81.0,,-81.0,,,-81.0,-81.0,,
8951,63.8,-81.0,,,,-81.0,-81.0,-81.0,
2390,,-81.0,,,,-81.0,-81.0,-81.0,
2417,,100.0,,,,,100.0,63.8,
1190,,,100.0,100.0,,,,,
14233,,,-52.04,-52.04,63.8,,,63.8,3.7680000000000007
13504,,,,-81.0,63.8,,,-81.0,-81.0
13585,,,,-81.0,,,,-81.0,-81.0
13584,,,,100.0,,,,-9.0,
3475,,100.0,63.8,,,,,,100.0
2746,,-81.0,,,,,,,-81.0
3793,,-81.0,,,-81.0,,100.0,-81.0,63.8
16185,,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,3.7680000000000007,3.7680000000000007,
15456,,-52.04,,,-5.960000000000001,,-5.960000000000001,-5.960000000000001,
15537,,6.2,,,,,6.2,6.2,
13350,,,,,,,-9.0,-9.0,
13353,,,,,,,10.0,,
11857,100.0,,-81.0,,,-81.0,,63.8,-81.0
11856,-81.0,,-81.0,,,-81.0,,100.0,
18417,,,-81.0,,,-81.0,,100.0,
10051,3.7680000000000007,40.632000000000005,63.8,,3.7680000000000007,,,,3.7680000000000007
9971,6.2,6.2,100.0,,,,,,
4249,,-52.04,,,63.8,3.7680000000000007,3.7680000000000007,,63.8
9352,-52.04,-52.04,,,-4.0144,-52.04,-33.50560000000001,,-52.04
11539,3.7680000000000007,,,,3.7680000000000007,3.7680000000000007,63.8,,63.8
11530,-81.0,,,,-81.0,-81.0,,,-81.0
11531,6.2,,,,100.0,6.2,,,
4970,,,,,-9.0,-81.0,,,
5051,,,,,,10.0,,,
7438,-4.0144,,-33.50560000000001,,-52.04,,-4.0144,-52.04,-33.50560000000001
8167,-81.0,,,,-81.0,,-81.0,-81.0,40.632000000000005
8166,-52.04,,,,-52.04,,-52.04,-52.04,
14727,,,,,6.2,,6.2,63.8,
14718,,,,,-81.0,,,-9.0,
1848,,,,-81.0,63.8,,-81.0,-81.0,
13390,,,,100.0,,,,,100.0
17095,,3.7680000000000007,,-81.0,-81.0,,,-81.0,-81.0
14908,,,,-52.04,-5.960000000000001,,,-5.960000000000001,-52.04
15148,,,,,-81.0,,,,-81.0
15149,,,,,100.0,,,,
16407,,-81.0,-81.0,-52.04,-81.0,-81.0,,,
14220,,,-81.0,100.0,63.8,-81.0,,,
1123,,,100.0,63.8,63.8,,63.8,,63.8
880,,,-81.0,,-81.0,,-81.0,,-81.0
889,,,100.0,,-81.0,,,,63.8
808,,,-81.0,,,,,,100.0
8878,-52.04,-52.04,,,-4.0144,-4.0144,,-33.50560000000001,-4.0144
8881,-81.0,-81.0,,,-81.0,-81.0,,,40.632000000000005
8800,-81.0,-81.0,,,,-5.960000000000001,,,100.0
8827,-81.0,-81.0,,,,,,,6.2
6640,-9.0,,,,,,,,100.0
13201,,,,,,,,,10.0
4757,,,,100.0,100.0,,,63.8,
4754,,,,-81.0,-81.0,,,,
4835,,,,100.0,,,,,
17560,,,,,,,-9.0,,-81.0
17569,,,,,,,,,10.0
15880,,-81.0,,,-81.0,,,-81.0,-81.0
15881,,-81.0,,,100.0,,,-81.0,
9201,63.8,63.8,,3.7680000000000007,,100.0,,3.7680000000000007,
8958,-81.0,-81.0,,,,-5.960000000000001,,-81.0,
15519,,6.2,,,,100.0,,6.2,
15430,,-52.04,,,-4.0144,-4.0144,-52.04,-52.04,-52.04
15431,,-81.0,,,63.8,-81.0,-81.0,-81.0,
15404,,-81.0,,,100.0,,-81.0,-81.0,
4171,,63.8,,,,3.7680000000000007,3.7680000000000007,63.8,100.0
4162,,-81.0,,,,-81.0,,-81.0,-5.960000000000001
6349,,,,,,6.2,,6.2,100.0
6322,,,,,,,,-81.0,-9.0
10318,40.632000000000005,-81.0,,,-81.0,-81.0,,-81.0,-81.0
10321,100.0,3.7680000000000007,,,63.8,63.8,,,3.7680000000000007
10294,-81.0,-81.0,,,-81.0,,,,-81.0
10375,100.0,6.2,,,,,,,-81.0
10374,-9.0,100.0,,,,,,,
16935,,10.0,,,,,,,
4712,,,,-5.960000000000001,-5.960000000000001,,-5.960000000000001,63.8,
2561,,100.0,,-81.0,-81.0,-81.0,,3.7680000000000007,
2480,,-5.960000000000001,,-81.0,,-81.0,,100.0,
4223,,6.2,,,6.2,,6.2,,
4214,,-9.0,,,-9.0,,,,
4295,,10.0,,,,,,,
8825,-81.0,-81.0,,,,,,6.2,
8822,-81.0,-9.0,,,,,,,
15383,,100.0,,,,,,,
9812,-52.04,-4.0144,-52.04,-4.0144,-4.0144,,-52.04,,
10055,3.7680000000000007,3.7680000000000007,-52.04,,3.7680000000000007,,3.7680000000000007,,
16374,,-81.0,40.632000000000005,-81.0,-81.0,,-81.0,-81.0,
16455,,3.7680000000000007,100.0,-52.04,,,63.8,63.8,
14268,,,-5.960000000000001,-81.0,,,-81.0,-81.0,
14277,,,100.0,-81.0,,,,-81.0,
3577,,3.7680000000000007,63.8,,,,3.7680000000000007,3.7680000000000007,3.7680000000000007
3579,,6.2,100.0,,,,-81.0,,
1392,,,-9.0,,,,-81.0,,
2829,,100.0,,,100.0,,,-81.0,
17593,,,,,100.0,,-81.0,,100.0
17584,,,,,100.0,,,,-81.0
17857,,,,40.632000000000005,3.7680000000000007,40.632000000000005,63.8,,63.8
17830,,,,-81.0,-81.0,,-81.0,,-52.04
17839,,,,63.8,-81.0,,,,100.0
958,,,-81.0,,,,-81.0,-81.0,-81.0
3767,,-81.0,,,-81.0,63.8,100.0,-81.0,
3740,,-81.0,,,-81.0,,-81.0,-81.0,
3743,,-81.0,,,100.0,,100.0,,
2554,,-52.04,,-81.0,-81.0,-81.0,-81.0,,-81.0
2635,,100.0,,-81.0,,-81.0,-81.0,,-81.0
2626,,100.0,,-81.0,,-81.0,,,-81.0
2869,,100.0,,,,-81.0,,,-81.0
2868,,100.0,,,,100.0,,,
5682,,,-81.0,,-81.0,,-81.0,-81.0,
5691,,,100.0,,100.0,,,63.8,
9184,-52.04,-4.0144,,-4.0144,,-4.0144,,-4.0144,-52.04
15745,,-81.0,,-81.0,,-81.0,,-81.0,63.8
15502,,63.8,,,,-5.960000000000001,,63.8,100.0
15529,,-81.0,,,,,,-81.0,6.2
15528,,-81.0,,,,,,-9.0,
17715,,,,,,,,100.0,
8953,-81.0,3.7680000000000007,,,,-81.0,-81.0,,-81.0
8952,-81.0,100.0,,,,-5.960000000000001,-81.0,,
8961,-81.0,63.8,,,,100.0,,,
6774,-81.0,,,,,-81.0,,,
13335,,,,,,100.0,,,
18336,,,100.0,,-81.0,-81.0,,63.8,
18363,,,63.8,,-81.0,,,100.0,
17634,,,,,-81.0,,,-81.0,
14799,,,,,,,,100.0,
1762,,,,-81.0,,,,,100.0
2005,,,,,,,,,100.0
14161,,,63.8,3.7680000000000007,,,63.8,100.0,3.7680000000000007
14160,,,-81.0,-81.0,,,-81.0,-5.960000000000001,
14889,,,,6.2,,,6.2,100.0,
14646,,,,,,,-81.0,-9.0,
14655,,,,,,,,100.0,
11314,-81.0,,,-81.0,-81.0,,,,-81.0
11557,-81.0,,,,100.0,,,,100.0
6872,-81.0,,,-81.0,,,-81.0,-81.0,
7115,100.0,,,,,,100.0,100.0,
1661,,,,,,-81.0,100.0,-81.0,
1658,,,,,,100.0,100.0,,
9520,-81.0,-81.0,-81.0,,,-52.04,-81.0,,-81.0
14623,,,,,,100.0,6.2,,6.2
14649,,,,,,,10.0,,
8870,-52.04,-52.04,,,-52.04,-52.04,-4.0144,-52.04,
11054,-52.04,,,,-5.960000000000001,-52.04,-5.960000000000001,,
11135,6.2,,,,,-81.0,-81.0,,
11117,10.0,,,,,,,,
11946,-52.04,,-81.0,-81.0,,-81.0,-81.0,-81.0,
11949,100.0,,63.8,63.8,,63.8,63.8,,
11706,-81.0,,-81.0,,,-81.0,-81.0,,
12426,100.0,,,,,-81.0,,,
12453,100.0,,,,,,,,
16295,,63.8,63.8,100.0,,,63.8,63.8,
14108,,,-81.0,-81.0,,,-81.0,-81.0,
14111,,,-81.0,100.0,,,63.8,,
13382,,,,-81.0,,,100.0,,
13625,,,,,,,100.0,,
2641,,100.0,,3.7680000000000007,,63.8,,3.7680000000000007,63.8
2614,,-81.0,,-81.0,,,,-81.0,-81.0
2617,,100.0,,-81.0,,,,,100.0
10046,-52.04,-5.960000000000001,-5.960000000000001,,-5.960000000000001,,,,
10127,6.2,-81.0,-81.0,,,,,,
7940,100.0,,-9.0,,,,,,
3262,,-52.04,-52.04,-52.04,-52.04,,,-52.04,-4.0144
16300,,-81.0,-81.0,100.0,,,,,-81.0
16301,,100.0,-81.0,100.0,,,,,
3248,,-81.0,-81.0,-52.04,-81.0,,,,
5354,,,-81.0,-81.0,,,,,
6083,,,,100.0,,,,,
9677,3.7680000000000007,-81.0,-81.0,,,-81.0,-81.0,,
9668,100.0,-81.0,-81.0,,,-81.0,,,
11855,100.0,,-81.0,,,-81.0,,,
3540,,-81.0,-81.0,,100.0,,,-81.0,
3543,,-81.0,-81.0,,100.0,,,,
2814,,-81.0,,,100.0,,,,
10303,63.8,3.7680000000000007,,,100.0,,63.8,,-52.04
6095,,,,100.0,,,,,
4762,,,,-52.04,-5.960000000000001,,-5.960000000000001,,-52.04
4843,,,,6.2,,,-81.0,,-81.0
4600,,,,,,,-9.0,,-81.0
8944,63.8,100.0,,,,-81.0,,,-81.0
7360,-5.960000000000001,,-5.960000000000001,,,,-5.960000000000001,,63.8
7361,-81.0,,-81.0,,,,-81.0,,
7352,-81.0,,100.0,,,,,,
13913,,,100.0,,,,,,
11242,-81.0,,,-81.0,,,-5.960000000000001,,-81.0
11251,6.2,,,6.2,,,,,6.2
4690,,,,-81.0,,,,,-9.0
3272,,-81.0,-81.0,-52.04,-81.0,-81.0,,-81.0,
3275,,63.8,63.8,100.0,63.8,40.632000000000005,,,
4684,,,,-81.0,,,-81.0,-81.0,-81.0
4693,,,,6.2,,,,6.2,100.0
10049,3.7680000000000007,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,,3.7680000000000007,
3488,,-5.960000000000001,-5.960000000000001,,-5.960000000000001,,,-52.04,
3569,,6.2,6.2,,,,,6.2,
1382,,,-9.0,,,,,-81.0,
9427,-81.0,-81.0,,,,3.7680000000000007,,-81.0,-81.0
9424,-81.0,-81.0,,,,100.0,,,63.8
11611,-81.0,,,,,6.2,,,100.0
5050,,,,,,100.0,,,-9.0
9919,2.21152,-33.50560000000001,2.21152,2.21152,,2.21152,2.21152,,2.21152
9918,-81.0,-81.0,-81.0,-81.0,,-81.0,-4.0144,,
10161,-81.0,-81.0,-81.0,,,63.8,100.0,,
3600,,-81.0,-81.0,,,100.0,63.8,,
9061,63.8,63.8,,3.7680000000000007,,,100.0,,63.8
2500,,-81.0,,-81.0,,,-81.0,,-81.0
2501,,100.0,,-81.0,,,100.0,,
2258,,-81.0,,,,,100.0,,
4445,,,,,,,100.0,,
11273,-52.04,,,-52.04,63.8,,-52.04,3.7680000000000007,
10551,-81.0,-81.0,,-81.0,63.8,,,-81.0,
8364,63.8,,,63.8,100.0,,,-52.04,
8607,-81.0,,,,-81.0,,,-81.0,
8526,100.0,,,,,,,-81.0,
3288,,-81.0,-81.0,-81.0,-52.04,-81.0,,-81.0,
4017,,-81.0,,-81.0,100.0,-81.0,,-81.0,
3774,,-81.0,,,100.0,-81.0,,-81.0,
5961,,,,,100.0,-81.0,,-81.0,
5934,,,,,100.0,,,-81.0,
10480,-4.0144,-52.04,,-52.04,,-52.04,,-52.04,-4.0144
12667,63.8,,,-81.0,,-81.0,,-81.0,-81.0
12664,100.0,,,-81.0,,-81.0,,,63.8
12691,-81.0,,,-81.0,,,,,100.0
6130,,,,-81.0,,,,,100.0
9032,-81.0,-81.0,,-81.0,,-81.0,-4.0144,-81.0,
9059,63.8,63.8,,3.7680000000000007,,,100.0,63.8,
15377,,63.8,,,,,100.0,63.8,
13190,,,,,,,-81.0,-81.0,
13193,,,,,,,100.0,,
10320,-5.960000000000001,-81.0,,,-81.0,-81.0,,,
12507,100.0,,,,-81.0,-81.0,,,
12480,100.0,,,,100.0,,,,
10062,100.0,-81.0,63.8,,-81.0,,,,
12249,63.8,,100.0,,-81.0,,,,
11761,-81.0,,-81.0,,100.0,,-81.0,,-81.0
5200,,,-81.0,,100.0,,-81.0,,-81.0
5201,,,-81.0,,100.0,,100.0,,
5152,,,-81.0,,,-81.0,,-81.0,-81.0
5153,,,-81.0,,,100.0,,6.2,
4424,,,,,,-9.0,,100.0,
4451,,,,,,,,10.0,
14914,,,,-81.0,63.8,,-81.0,,-81.0
14915,,,,-81.0,100.0,,-81.0,,
14906,,,,-81.0,100.0,,,,
15577,,-81.0,,100.0,,,,,100.0
12963,63.8,,,,-81.0,,,100.0,
7585,-81.0,,-81.0,-81.0,,-81.0,,,3.7680000000000007
1024,,,-81.0,-81.0,,-81.0,,,100.0
11923,63.8,,63.8,100.0,,,63.8,,63.8
11194,-81.0,,,-81.0,,,-81.0,,-81.0
5929,,,,,100.0,,100.0,,-81.0
1417,,,100.0,,,3.7680000000000007,-81.0,-81.0,-81.0
1390,,,-5.960000000000001,,,,-81.0,-81.0,-81.0
2119,,,,,,,6.2,-81.0,-81.0
2110,,,,,,,,-9.0,-9.0
10465,63.8,3.7680000000000007,,100.0,,,3.7680000000000007,,63.8
10456,-81.0,-81.0,,-5.960000000000001,,,,,-81.0
10457,6.2,6.2,,100.0,,,,,
11752,-81.0,,-81.0,,100.0,,,,-81.0
12481,100.0,,,,100.0,,,,-81.0
18559,,,40.632000000000005,-81.0,-81.0,,-81.0,,-81.0
18478,,,100.0,63.8,,,-81.0,,-81.0
18479,,,63.8,100.0,,,-81.0,,
17750,,,,-81.0,,,-81.0,,
10489,2.21152,2.21152,,2.21152,,2.21152,2.21152,2.21152,2.21152
10462,-81.0,-81.0,,-4.0144,,,-81.0,-81.0,-81.0
12649,63.8,,,100.0,,,-81.0,-81.0,-81.0
12171,100.0,,100.0,,,,,-81.0,
12168,100.0,,-81.0,,,,,,
9778,-81.0,-81.0,-52.04,-81.0,,,,-81.0,-81.0
9781,63.8,3.7680000000000007,100.0,63.8,,,,,63.8
3220,,-81.0,-81.0,-81.0,,,,,-81.0
3463,,63.8,100.0,,,,,,100.0
1276,,,-81.0,,,,,,-81.0
9894,-81.0,-81.0,-4.0144,-81.0,,,-81.0,-81.0,
16554,,-81.0,-81.0,,,-81.0,,-81.0,
18741,,,100.0,,,-81.0,,100.0,
16372,,-33.50560000000001,40.632000000000005,-33.50560000000001,-52.04,,40.632000000000005,,-52.04
16615,,-81.0,-81.0,,-81.0,,40.632000000000005,,-81.0
16534,,63.8,-81.0,,,,100.0,,-81.0
16537,,-81.0,-81.0,,,,3.7680000000000007,-81.0,-81.0
16528,,-81.0,-5.960000000000001,,,,,-81.0,-81.0
16529,,63.8,100.0,,,,,63.8,
14342,,,-81.0,,,,,-81.0,
14345,,,100.0,,,,,,
16327,,100.0,-81.0,63.8,,-81.0,,,-81.0
16084,,-81.0,-81.0,,,-81.0,,,-81.0
16813,,100.0,,,,100.0,,,-81.0
16812,,100.0,,,,-81.0,,,
16135,,3.7680000000000007,63.8,,100.0,,-52.04,,63.8
16127,,-81.0,-81.0,,100.0,,,,
15398,,-81.0,,,100.0,,,,
9136,-52.04,-52.04,,-52.04,-4.0144,,-52.04,,-52.04
9137,40.632000000000005,63.8,,40.632000000000005,63.8,,-52.04,,
6950,-81.0,,,-81.0,-81.0,,-81.0,,
13511,,,,-81.0,100.0,,-81.0,,
16609,,40.632000000000005,63.8,,3.7680000000000007,,,40.632000000000005,63.8
16606,,-81.0,-81.0,,-81.0,,,,-52.04
17335,,63.8,,,-81.0,,,,100.0
9088,-81.0,-81.0,,-81.0,-81.0,,-81.0,,40.632000000000005
9089,-81.0,-81.0,,-81.0,-81.0,,-52.04,,
2609,,100.0,,-81.0,,,-81.0,,
10777,3.7680000000000007,3.7680000000000007,,,3.7680000000000007,,,3.7680000000000007,3.7680000000000007
10774,-81.0,-81.0,,,-81.0,,,,-5.960000000000001
12961,6.2,,,,-81.0,,,,100.0
6400,,,,,-81.0,,,,-9.0
6481,,,,,,,,,100.0
854,,,-81.0,,-81.0,-81.0,100.0,,
935,,,100.0,,,-81.0,100.0,,
13309,,,,,,,,,100.0
3922,,-81.0,,-81.0,,-81.0,,,-81.0
3923,,-81.0,,100.0,,6.2,,,
16297,,3.7680000000000007,63.8,100.0,,,63.8,,63.8
16288,,-81.0,-81.0,-81.0,,,,,-81.0
17017,,6.2,,100.0,,,,,-81.0
11696,-81.0,,-81.0,,,-81.0,,-81.0,
11723,100.0,,100.0,,,,,-81.0,
11720,-81.0,,100.0,,,,,,
